id,question,cot,answer,unit
CH153,"A voltage u = 200√2 cos 100πt (V) is applied to a series RLC circuit with R = 100 Ω, L = 1/π H, and C = 10⁻⁴/(2π) F. Calculate the average power P consumed by the circuit.","Step 1: Identify the peak voltage (U₀) and angular frequency (ω) from the applied voltage equation u = 200√2 cos 100πt (V).
Step 2: Calculate the RMS voltage (U) using U = U₀ / √2.
Step 3: Calculate the inductive reactance (Z_L) using Z_L = ωL. Calculate the capacitive reactance (Z_C) using Z_C = 1 / (ωC).
Step 4: Calculate P = U² × R / Z² = (200)² × 100 / (100√2)² = 200 W",200,W
CH154,"A voltage u = 200√2 cos 100πt (V) is applied to a series RLC circuit with R = 100 Ω, L = 1/π H, C = 10⁻⁴/(2π) F. Calculate the RMS voltage across the inductor, UL","Step 1: Identify the peak voltage (U₀) and angular frequency (ω) from the given voltage equation u = 200√2 cos 100πt (V).
Step 2: Calculate the RMS voltage of the source (U_RMS_source) using U_RMS_source = U₀ / √2.
Step 3: Calculate the inductive reactance (Z_L) using Z_L = ωL, with L = 1/π H. Calculate the capacitive reactance (Z_C) using Z_C = 1/(ωC), with C = 10⁻⁴/(2π) F.
Step 4: Calculate the RMS voltage across the inductor (U_L).
First, calculate the RMS current intensity I = U / Z: I = 200 / (100√2) = √2 A. Then, calculate U_L: U_L = I × Z_L = √2 × 100 = 100√2 V ≈ 141.4 V",141.4,V
CH155,"A voltage u = 200√2 cos 100πt (V) is applied to a series RLC circuit with R = 100 Ω, L = 1/π H, C = 10⁻⁴/(2π) F. Calculate the RMS voltage across the capacitor, $U_C$.","Step 1: Identify the peak voltage (U₀) and angular frequency (ω) from the given voltage equation u = 200√2 cos(100π t) V.
Peak voltage U₀ = 200√2 V
Angular frequency ω = 100π rad/s
Step 2: Calculate the RMS total voltage (U).
U = U₀ / √2 = 200√2 / √2 = 200 V
Step 3: Calculate the inductive reactance (Z_L = X_L): Z_L = ω × L = 100π × (1/π) = 100 Ω. Calculate the capacitive reactance (Z_C = X_C): Z_C = 1 / (ω × C) = 1 / (100π × 10⁻⁴ / (2π)) = 1 / (50 × 10⁻⁴) = 1 / 0.005 = 200 Ω
Step 4: Find the total impedance Z: Z = √(R² + (Z_L - Z_C)²) = √(100² + (100 - 200)²) = 100√2 Ω. RMS current I = U / Z = 200 / (100√2) = √2 A. Then, RMS voltage across the capacitor U_C = I × Z_C = √2 × 200 = 200√2 V = 282.8 V",282.8,V
CH156,An RMS voltage U = 60 V is applied to a series RLC circuit with R = 40 Ω and currently in a state of resonance. Calculate the maximum RMS current Imax.,"Step 1: Identify the given RMS voltage U and resistance R.
Step 2: Recognize that for a series RLC circuit in a state of resonance, the total impedance Z is equal to the resistance R.
Step 3: State the formula for RMS current (I_RMS) in an AC circuit, which is Ohm's law: I_RMS = U / Z.
Step 4: Substitute Z = R into the formula for the RMS current at resonance: I_RMS = U / R = 1.5 A.",1.5,A
CH157,"An RMS voltage U = 75 V is applied to a series RLC circuit with R = 50 Ω, which is in resonance. Calculate the maximum effective current Imax.","Step 1: Identify the given RMS voltage U = 75 V.
Step 2: Identify the given resistance R = 50 Ω.
Step 3: Recognize that the circuit is in resonance.
Step 4: In a series RLC circuit at resonance, the impedance Z is equal to the resistance R. So, Z = R = 50 Ω. Then, I = U / R = 1.5 A",1.5,A
CH158,"An RMS voltage U = 90 V is applied to a series RLC circuit with R = 60 Ω, and the circuit is at resonance. Calculate the maximum RMS current Imax.","Step 1: Identify the given RMS voltage U = 90 V and resistance R = 60 Ω.
Step 2: Note that the circuit is at resonance.
Step 3: At resonance in a series RLC circuit, the total impedance Z is equal to the resistance R. So, Z = R = 60 Ω.
Step 4: Use Ohm's Law for AC circuits to calculate the RMS current Imax: Imax = U / Z = 1.5 A.",1.5,A
CH159,An RMS voltage U = 112 V is applied to a series RLC circuit with R = 75 Ω which is currently at resonance. Calculate the maximum effective current Imax.,"Step 1: The given RMS voltage is U = 112 V.
Step 2: The given resistance is R = 75 Ω.
Step 3: In a series RLC circuit at resonance, the total impedance Z is equal to the resistance R. So, Z = R = 75 Ω.
Step 4: The effective (RMS) current Imax in an AC circuit is calculated using Ohm's Law: Imax = U / Z = 1.493 A.",1.493,A
CH160,"An effective voltage U = 120 V is applied to a series RLC circuit with R = 80 Ω, operating at resonance. Calculate the maximum effective current Imax.","Step 1: Identify the given effective voltage (U) and resistance (R).
Step 2: Recognize that the circuit is operating at resonance.
Step 3: At resonance, the impedance (Z) of a series RLC circuit is equal to its resistance (R).
Step 4: Therefore, Z = R = 80 Ω. Then, I = U / R = 1.5 A.",1.5,A
CH161,Apply an effective voltage U = 135 V to a series RLC circuit with R = 90 Ω that is currently in a state of resonance. Calculate the maximum effective current Imax.,"Step 1: Identify the given values from the question: effective voltage U = 135 V and resistance R = 90 Ω.
Step 2: Note that the RLC circuit is in a state of resonance.
Step 3: At resonance in a series RLC circuit, the impedance (Z) is equal to the resistance (R) because the inductive and capacitive reactances cancel each out.
Step 4: Therefore, the impedance Z = R = 90 Ω. Then, I = U / R = 1.5 A.",1.5,A
CH162,"An RMS voltage U = 150 V is applied to a series RLC circuit with R = 100 Ω, which is at resonance. Calculate the maximum effective (RMS) current, Imax.","Step 1: Identify that the circuit is a series RLC circuit operating at resonance.
Step 2: Recall that at resonance, the impedance (Z) of a series RLC circuit is equal to its resistance (R).
Step 3: State the given resistance R = 100 Ω. Therefore, the impedance Z = 100 Ω.
Step 4: State the given RMS voltage U = 150 V. Then, I = U / R = 1.5 A",1.5,A
CH163,An RMS voltage U = 180 V is applied to a series RLC circuit with R = 120 Ω that is operating at resonance. Calculate the maximum effective current Imax.,"Step 1: Identify that the circuit is a series RLC circuit operating at resonance.
Step 2: At resonance, the total impedance (Z) of a series RLC circuit is equal to its resistance (R).
Step 3: State the formula for RMS current (I) using Ohm's Law for AC circuits: I = U / Z.
Step 4: Substitute the impedance at resonance into the current formula: I = U / R = 1.5 A.",1.5,A
CH164,"Apply an RMS voltage U = 225 V to a series RLC circuit with R = 150 Ω, which is currently at resonance. Calculate the maximum effective current Imax.","Step 1: Identify the given RMS voltage U and resistance R.
Step 2: Note that the series RLC circuit is at resonance.
Step 3: At resonance in a series RLC circuit, the total impedance Z is equal to the resistance R.
Step 4: Calculate the RMS current (I_rms) using Ohm's Law: I_rms = U / Z = U / R = 1.5 A.",1.5,A
CH165,"An RMS voltage U = 300 V is applied to a series RLC circuit with R = 200 Ω, and the circuit is in resonance. Calculate the maximum RMS current I_max.","Step 1: Identify the given values from the question: RMS voltage U = 300 V and resistance R = 200 Ω.
Step 2: Recognize that when a series RLC circuit is in resonance, the impedance (Z) of the circuit is equal to the resistance (R).
Step 3: Apply Ohm's law for AC circuits at resonance to find the RMS current: I_max = U / R.
Step 4: Substitute the given values into the formula: I_max = 300 / 200 = 1.5 A.",1.5,A
CH166,"An RMS voltage U = 60 V is applied to a series RLC circuit with R = 40 Ω, operating at resonance. Calculate the maximum power dissipated Pmax.","Step 1: In a series RLC circuit operating at resonance, the total impedance (Z) is equal to the resistance (R) and the power factor (cos φ) is 1.
Step 2: The maximum power dissipated (Pmax) in an RLC circuit occurs at resonance and can be calculated using the formula Pmax = U_RMS² / R.
Step 3: Substitute the given values: U_RMS = 60 V and R = 40 Ω.
Step 4: Calculate Pmax = 60² / 40 = 90 W.",90,W
CH167,An RMS voltage U = 75 V is applied to a series RLC circuit with R = 50 Ω that is currently at resonance. Calculate the maximum power dissipation Pmax.,"Step 1: Identify the given RMS voltage (U) and resistance (R).
Step 2: Recognize that at resonance in a series RLC circuit, the total impedance (Z) is equal to the resistance (R) and the power factor (cos φ) is 1.
Step 3: State the formula for maximum power dissipation (P_max) at resonance, which is P_max = U² / R.
Step 4: Substitute the given values into the formula and calculate the maximum power: P = 75² / 50 = 112.5 W.",112.5,W
CH168,"Apply an RMS voltage U = 90 V to a series RLC circuit with R = 60 Ω, which is currently operating at resonance. Calculate the maximum power consumed Pmax.","Step 1: Identify the given RMS voltage U and resistance R from the question.
Step 2: Note that the circuit is a series RLC circuit operating at resonance.
Step 3: At resonance, the total impedance (Z) of a series RLC circuit is equal to its resistance (R).
Step 4: Also, at resonance, the power factor (cos φ) is 1. The formula for power (P) in an AC circuit is: P = U² / Z × cos(φ). Since Z = R and cos(φ) = 1 at resonance: Pmax = U² / R = 135 W",135,W
CH169,Apply an RMS voltage U = 112 V to a series RLC circuit with R = 75 Ω and at resonance. Calculate the maximum power consumed Pmax.,"Step 1: Identify the given RMS voltage U = 112 V and resistance R = 75 Ω.
Step 2: Recognize that for a series RLC circuit at resonance, the total impedance Z is equal to the resistance R and the power factor (cos φ) is 1.
Step 3: State the formula for the maximum power Pmax consumed at resonance, which is Pmax = U² / R.
Step 4: Substitute the given values into the formula: Pmax = 112² / 75 = 167.25 W.",167.25,W
CH170,"An RMS voltage U = 120 V is applied to a series RLC circuit with R = 80 Ω, which is currently at resonance. Calculate the maximum power dissipated Pmax.","Step 1: Identify the given RMS voltage U = 120 V.
Step 2: Identify the given resistance R = 80 Ω.
Step 3: Recognize that the series RLC circuit is at resonance.
Step 4: At resonance, the total impedance (Z) of a series RLC circuit is equal to its resistance (R) and the power factor (cos φ) is 1. Then, Pmax = 120² / 80 = 180 W.",180,W
CH171,Apply effective voltage U = 135 V to a series RLC circuit with R = 90 Ω and currently resonating. Calculate the maximum power consumed Pmax.,"Step 1: The circuit is a series RLC circuit currently at resonance.
Step 2: At resonance in a series RLC circuit, the total impedance (Z) is equal to the resistance (R) and the power factor (cos φ) is 1.
Step 3: The maximum power consumed (Pmax) in an AC circuit at resonance is given by Pmax = U² / R.
Step 4: Given values are U = 135 V and R = 90 Ω. Then, Pmax = 202.5 W.",202.5,W
CH172,"An RMS voltage U = 150 V is applied to a series RLC circuit with R = 100 Ω. The circuit is currently in resonance. Calculate the maximum power consumed, Pmax.","Step 1: The given RMS voltage is U = 150 V.
Step 2: The given resistance is R = 100 Ω.
Step 3: The question states that the circuit is currently in resonance.
Step 4: In a series RLC circuit at resonance, the total impedance (Z) is equal to the resistance (R), and the power consumed is maximum. Then, Pmax = 225 W.",225,W
CH173,"RMS voltage U = 180 V is applied to a series RLC circuit with R = 120 Ω, and the circuit is currently resonating. Calculate the maximum power dissipated Pmax.","Step 1: Identify the given RMS voltage (U) and resistance (R).
Step 2: Recognize that for a series RLC circuit at resonance, the total impedance (Z) is equal to the resistance (R).
Step 3: State the formula for the maximum power dissipated (Pmax) in a series RLC circuit at resonance.
Step 4: Substitute the given values into the formula and calculate the maximum power. Then Pmax = 270 W.",270,W
CH174,"Apply an RMS voltage U = 225 V to a series RLC circuit with R = 150 Ω, which is currently in resonance. Calculate the maximum power dissipated (Pmax).","Step 1: Identify the given values: RMS voltage U = 225 V and resistance R = 150 Ω.
Step 2: Recognize that for a series RLC circuit at resonance, the total impedance (Z) is equal to the resistance (R). So, Z = R = 150 Ω.
Step 3: Recall the formula for power dissipated in an AC circuit: P = U² / Z.
Step 4: Since Z = R at resonance, the maximum power dissipated (Pmax) is given by Pmax = U² / R = 337.5 W.",337.5,W
CH175,"An RMS voltage U = 300 V is applied to a series RLC circuit with R = 200 Ω, which is operating at resonance. Calculate the maximum power consumed (Pmax).","Step 1: The given RMS voltage is U = 300 V.
Step 2: The given resistance is R = 200 Ω.
Step 3: For a series RLC circuit operating at resonance, the impedance (Z) is equal to the resistance (R).
Step 4: The maximum power consumed (Pmax) in a series RLC circuit at resonance is calculated using the formula Pmax = U² / R = 450 W.",450,W
CH176,What is the power factor (cosφ) of a series RLC circuit at resonance?,"Step 1: Identify the condition for a series RLC circuit at resonance.
Step 2: At resonance, the inductive reactance (Z_L) equals the capacitive reactance (Z_C).
Step 3: This equality means the net reactive impedance (Z_L - Z_C) is zero.
Step 4: The total impedance (Z) of the circuit becomes purely resistive, equal to R (Z = R). Then, cosφ = R/R = 1.",1,-
CH177,What is the power factor (cosφ) of a series RLC resonant circuit?,"Step 1: The circuit described is a series RLC resonant circuit.
Step 2: At resonance in a series RLC circuit, the inductive reactance (XL) is equal to the capacitive reactance (XC).
Step 3: This equality means that the net reactive component of the impedance is zero (XL - XC = 0).
Step 4: Therefore, at resonance, the total impedance (Z) of the series RLC circuit is purely resistive, equal to the resistance (R). Then, cosφ = R/R = 1.",1,-
CH178,"""Calculate the power factor (cosφ) of an RLC circuit when Z = R (at resonance).","Step 1: The power factor (cosφ) in an AC circuit is defined as the ratio of resistance (R) to total impedance (Z), so cosφ = R/Z.
Step 2: The question specifies the condition ""at resonance,"" where the total impedance (Z) is equal to the resistance (R).
Step 3: Substitute the condition Z = R into the power factor formula.
Step 4: cosφ = R/R = 1.",1,-
CH179,"When resonance occurs (φ = 0), what is cosφ?","Step 1: The question states that resonance occurs when the phase angle φ = 0.
Step 2: We need to find the value of cosφ under this condition.
Step 3: Substitute the given value of φ into the cosine function.
Step 4: cos(0) = 1.",1,-
CH180,What value does cosφ reach in the case of resonance?,"Step 1: The question asks for the value of cosφ at resonance.
Step 2: In an AC circuit, resonance occurs when the inductive reactance (ZL) equals the capacitive reactance (ZC).
Step 3: The phase angle (φ) of an AC circuit is given by tanφ = (ZL - ZC) / R.
Step 4: At resonance, ZL - ZC = 0, so tanφ = 0. This means φ = 0° (the current and voltage are in phase). Therefore, cosφ = cos(0°) = 1.",1,-
CH181,"At resonance, what is the total impedance Z of a series RLC circuit with R = 30 Ω?","Step 1: In a series RLC circuit, the total impedance Z is given by Z = √(R² + (ZL - ZC)²), where R is resistance, ZL is inductive reactance, and ZC is capacitive reactance.
Step 2: At resonance in a series RLC circuit, the inductive reactance ZL is equal to the capacitive reactance ZC (ZL = ZC).
Step 3: Substituting the resonance condition (ZL - ZC = 0) into the impedance formula, we get Z = √(R² + 0²) = √(R²) = R.
Step 4: Given that R = 30 Ω, the total impedance Z at resonance is 30 Ω.",30,Ω
CH182,What is the total impedance Z of a series RLC circuit with R = 45 Ω at resonance?,"Step 1: Identify that the circuit is a series RLC circuit operating at resonance.
Step 2: Recall that for a series RLC circuit, the total impedance Z is given by Z = √(R² + (ZL - ZC)²), where R is resistance, ZL is inductive reactance, and ZC is capacitive reactance.
Step 3: At resonance, the inductive reactance (ZL) is equal to the capacitive reactance (ZC), meaning (ZL - ZC) = 0.
Step 4: Substitute (ZL - ZC) = 0 into the impedance formula, which simplifies it to Z = √(R² + 0²) = √(R²) = R = 45 Ω.",45,Ω
